Identifier: KEWR04RL_arrival_corridor
Segment: 1
Surface: w1
716.826218 -2513.058310 0.411447
716.657943 -2512.468368 0.164579

Surface: w2
715.532002 -2510.996387 0.312700
715.677591 -2511.507297 0.526652
716.145528 -2511.369829 0.526652
715.999844 -2510.858947 0.312700

Surface: s1
715.532002 -2510.996387 0.312700
715.677591 -2511.507297 0.526652
716.543082 -2513.179780 0.411447
716.374873 -2512.589809 0.164579

Surface: s2
716.657943 -2512.468368 0.164579
716.826218 -2513.058310 0.411447
716.145528 -2511.369829 0.526652
715.999844 -2510.858947 0.312700

Surface: u
716.543082 -2513.179780 0.411447
715.677591 -2511.507297 0.526652
716.145528 -2511.369829 0.526652
716.826218 -2513.058310 0.411447

Surface: l
715.532002 -2510.996387 0.312700
716.374873 -2512.589809 0.164579
716.657943 -2512.468368 0.164579
715.999844 -2510.858947 0.312700

Segment: 7
Surface: w1
715.532002 -2510.996387 0.312700
715.677591 -2511.507297 0.526652
716.145528 -2511.369829 0.526652
715.999844 -2510.858947 0.312700

Surface: w2
712.288474 -2509.565665 0.312700
712.634072 -2510.783291 0.822894
717.459794 -2509.665888 0.822894
717.111855 -2508.448804 0.312700

Surface: s1
712.288474 -2509.565665 0.312700
712.634072 -2510.783291 0.822894
715.677591 -2511.507297 0.526652
715.532002 -2510.996387 0.312700

Surface: s2
715.999844 -2510.858947 0.312700
716.145528 -2511.369829 0.526652
717.459794 -2509.665888 0.822894
717.111855 -2508.448804 0.312700

Surface: u
715.677591 -2511.507297 0.526652
712.634072 -2510.783291 0.822894
717.459794 -2509.665888 0.822894
716.145528 -2511.369829 0.526652

Surface: l
712.288474 -2509.565665 0.312700
715.532002 -2510.996387 0.312700
715.999844 -2510.858947 0.312700
717.111855 -2508.448804 0.312700

Segment: 8
Surface: w1
712.288474 -2509.565665 0.312700
712.634072 -2510.783291 0.822894
717.459794 -2509.665888 0.822894
717.111855 -2508.448804 0.312700

Surface: w2
711.795937 -2509.364248 0.411447
712.074426 -2510.346033 0.822894
717.068436 -2507.485479 0.822894
716.787994 -2506.504816 0.411447

Surface: s1
711.795937 -2509.364248 0.411447
712.074426 -2510.346033 0.822894
712.634072 -2510.783291 0.822894
712.288474 -2509.565665 0.312700

Surface: s2
717.111855 -2508.448804 0.312700
717.459794 -2509.665888 0.822894
717.068436 -2507.485479 0.822894
716.787994 -2506.504816 0.411447

Surface: u
712.634072 -2510.783291 0.822894
712.074426 -2510.346033 0.822894
717.068436 -2507.485479 0.822894
717.459794 -2509.665888 0.822894

Surface: l
711.795937 -2509.364248 0.411447
712.288474 -2509.565665 0.312700
717.111855 -2508.448804 0.312700
716.787994 -2506.504816 0.411447

Segment: 9
Surface: w1
711.795937 -2509.364248 0.411447
712.074426 -2510.346033 0.822894
717.068436 -2507.485479 0.822894
716.787994 -2506.504816 0.411447

Surface: w2
711.337709 -2509.400311 0.411447
711.616018 -2510.382109 0.822894
715.724045 -2506.209149 0.822894
715.444130 -2505.228986 0.411447

Surface: s1
711.337709 -2509.400311 0.411447
711.616018 -2510.382109 0.822894
712.074426 -2510.346033 0.822894
711.795937 -2509.364248 0.411447

Surface: s2
716.787994 -2506.504816 0.411447
717.068436 -2507.485479 0.822894
715.724045 -2506.209149 0.822894
715.444130 -2505.228986 0.411447

Surface: u
712.074426 -2510.346033 0.822894
711.616018 -2510.382109 0.822894
715.724045 -2506.209149 0.822894
717.068436 -2507.485479 0.822894

Surface: l
711.337709 -2509.400311 0.411447
711.795937 -2509.364248 0.411447
716.787994 -2506.504816 0.411447
715.444130 -2505.228986 0.411447

Segment: 10
Surface: w1
711.337709 -2509.400311 0.411447
711.616018 -2510.382109 0.822894
715.724045 -2506.209149 0.822894
715.444130 -2505.228986 0.411447

Surface: w2
708.870850 -2509.877763 0.493737
709.092708 -2510.663289 0.822894
709.561581 -2501.686831 0.822894
709.339579 -2500.904123 0.493737

Surface: s1
708.870850 -2509.877763 0.493737
709.092708 -2510.663289 0.822894
711.616018 -2510.382109 0.822894
711.337709 -2509.400311 0.411447

Surface: s2
715.444130 -2505.228986 0.411447
715.724045 -2506.209149 0.822894
709.561581 -2501.686831 0.822894
709.339579 -2500.904123 0.493737

Surface: u
711.616018 -2510.382109 0.822894
709.092708 -2510.663289 0.822894
709.561581 -2501.686831 0.822894
715.724045 -2506.209149 0.822894

Surface: l
708.870850 -2509.877763 0.493737
711.337709 -2509.400311 0.411447
715.444130 -2505.228986 0.411447
709.339579 -2500.904123 0.493737

Segment: 11
Surface: w1
708.870850 -2509.877763 0.493737
709.092708 -2510.663289 0.822894
709.561581 -2501.686831 0.822894
709.339579 -2500.904123 0.493737

Surface: w2
700.673478 -2516.566367 0.658315
700.783108 -2516.960117 0.822894
699.101679 -2504.744727 0.822894
698.992315 -2504.352894 0.658315

Surface: s1
700.673478 -2516.566367 0.658315
700.783108 -2516.960117 0.822894
709.092708 -2510.663289 0.822894
708.870850 -2509.877763 0.493737

Surface: s2
709.339579 -2500.904123 0.493737
709.561581 -2501.686831 0.822894
699.101679 -2504.744727 0.822894
698.992315 -2504.352894 0.658315

Surface: u
709.092708 -2510.663289 0.822894
700.783108 -2516.960117 0.822894
699.101679 -2504.744727 0.822894
709.561581 -2501.686831 0.822894

Surface: l
700.673478 -2516.566367 0.658315
708.870850 -2509.877763 0.493737
709.339579 -2500.904123 0.493737
698.992315 -2504.352894 0.658315

Segment: 12
Surface: w1
700.673478 -2516.566367 0.658315
700.783108 -2516.960117 0.822894
699.101679 -2504.744727 0.822894
698.992315 -2504.352894 0.658315

Surface: w2
697.654704 -2518.511909 0.740605
697.709278 -2518.708922 0.822894
695.701316 -2511.187661 0.822894
695.646899 -2510.991240 0.740605

Surface: s1
697.654704 -2518.511909 0.740605
697.709278 -2518.708922 0.822894
700.783108 -2516.960117 0.822894
700.673478 -2516.566367 0.658315

Surface: s2
698.992315 -2504.352894 0.658315
699.101679 -2504.744727 0.822894
695.701316 -2511.187661 0.822894
695.646899 -2510.991240 0.740605

Surface: u
700.783108 -2516.960117 0.822894
697.709278 -2518.708922 0.822894
695.701316 -2511.187661 0.822894
699.101679 -2504.744727 0.822894

Surface: l
697.654704 -2518.511909 0.740605
700.673478 -2516.566367 0.658315
698.992315 -2504.352894 0.658315
695.646899 -2510.991240 0.740605

Identifier: KEWR29_departure_corridor
Segment: 1
Surface: w1
713.358409 -2515.415392 0.000000
713.403083 -2515.572919 0.065832
713.398314 -2515.556103 0.065832
713.353640 -2515.398576 0.000000

Surface: w2
708.392620 -2518.448991 0.658315
708.503458 -2518.843039 0.822894
708.733330 -2518.530364 0.822894
708.622456 -2518.136366 0.658315

Surface: s1
708.392620 -2518.448991 0.658315
708.503458 -2518.843039 0.822894
713.403083 -2515.572919 0.065832
713.358409 -2515.415392 0.000000

Surface: s2
713.353640 -2515.398576 0.000000
713.398314 -2515.556103 0.065832
708.733330 -2518.530364 0.822894
708.622456 -2518.136366 0.658315

Surface: u
713.403083 -2515.572919 0.065832
708.503458 -2518.843039 0.822894
708.733330 -2518.530364 0.822894
713.398314 -2515.556103 0.065832

Surface: l
708.392620 -2518.448991 0.658315
713.358409 -2515.415392 0.000000
713.353640 -2515.398576 0.000000
708.622456 -2518.136366 0.658315

Identifier: KJFK04L_departure_corridor
Segment: 1
Surface: w1
731.260724 -2512.942884 0.000000
731.375212 -2513.336317 0.164579
731.406332 -2513.337796 0.164579
731.291839 -2512.944362 0.000000

Surface: w2
731.497757 -2512.429683 0.000000
731.795523 -2513.452401 0.427905
731.844800 -2513.507237 0.427905
731.547014 -2512.484497 0.000000

Surface: s1
731.497757 -2512.429683 0.000000
731.795523 -2513.452401 0.427905
731.375212 -2513.336317 0.164579
731.260724 -2512.942884 0.000000

Surface: s2
731.291839 -2512.944362 0.000000
731.406332 -2513.337796 0.164579
731.844800 -2513.507237 0.427905
731.547014 -2512.484497 0.000000

Surface: u
731.375212 -2513.336317 0.164579
731.795523 -2513.452401 0.427905
731.844800 -2513.507237 0.427905
731.406332 -2513.337796 0.164579

Surface: l
731.497757 -2512.429683 0.000000
731.260724 -2512.942884 0.000000
731.291839 -2512.944362 0.000000
731.547014 -2512.484497 0.000000

Segment: 2
Surface: w1
731.497757 -2512.429683 0.000000
731.795523 -2513.452401 0.427905
731.844800 -2513.507237 0.427905
731.547014 -2512.484497 0.000000

Surface: w2
731.962702 -2511.951979 0.131663
732.380932 -2513.387263 0.732376
732.369544 -2513.919931 0.732376
731.951320 -2512.484341 0.131663

Surface: s1
731.962702 -2511.951979 0.131663
732.380932 -2513.387263 0.732376
731.795523 -2513.452401 0.427905
731.497757 -2512.429683 0.000000

Surface: s2
731.547014 -2512.484497 0.000000
731.844800 -2513.507237 0.427905
732.369544 -2513.919931 0.732376
731.951320 -2512.484341 0.131663

Surface: u
731.795523 -2513.452401 0.427905
732.380932 -2513.387263 0.732376
732.369544 -2513.919931 0.732376
731.844800 -2513.507237 0.427905

Surface: l
731.962702 -2511.951979 0.131663
731.497757 -2512.429683 0.000000
731.547014 -2512.484497 0.000000
731.951320 -2512.484341 0.131663

Segment: 3
Surface: w1
731.962702 -2511.951979 0.131663
732.380932 -2513.387263 0.732376
732.369544 -2513.919931 0.732376
731.951320 -2512.484341 0.131663

Surface: w2
732.492745 -2511.306629 0.181037
732.939924 -2512.839753 0.822894
733.019503 -2513.863386 0.822894
732.572276 -2512.329635 0.181037

Surface: s1
732.492745 -2511.306629 0.181037
732.939924 -2512.839753 0.822894
732.380932 -2513.387263 0.732376
731.962702 -2511.951979 0.131663

Surface: s2
731.951320 -2512.484341 0.131663
732.369544 -2513.919931 0.732376
733.019503 -2513.863386 0.822894
732.572276 -2512.329635 0.181037

Surface: u
732.380932 -2513.387263 0.732376
732.939924 -2512.839753 0.822894
733.019503 -2513.863386 0.822894
732.369544 -2513.919931 0.732376

Surface: l
732.492745 -2511.306629 0.181037
731.962702 -2511.951979 0.131663
731.951320 -2512.484341 0.131663
732.572276 -2512.329635 0.181037

Segment: 4
Surface: w1
732.492745 -2511.306629 0.181037
732.939924 -2512.839753 0.822894
733.019503 -2513.863386 0.822894
732.572276 -2512.329635 0.181037

Surface: w2
733.490273 -2510.862408 0.230410
733.903595 -2512.277282 0.822894
734.012106 -2513.642973 0.822894
733.598722 -2512.227327 0.230410

Surface: s1
733.490273 -2510.862408 0.230410
733.903595 -2512.277282 0.822894
732.939924 -2512.839753 0.822894
732.492745 -2511.306629 0.181037

Surface: s2
732.572276 -2512.329635 0.181037
733.019503 -2513.863386 0.822894
734.012106 -2513.642973 0.822894
733.598722 -2512.227327 0.230410

Surface: u
732.939924 -2512.839753 0.822894
733.903595 -2512.277282 0.822894
734.012106 -2513.642973 0.822894
733.019503 -2513.863386 0.822894

Surface: l
733.490273 -2510.862408 0.230410
732.492745 -2511.306629 0.181037
732.572276 -2512.329635 0.181037
733.598722 -2512.227327 0.230410

Segment: 5
Surface: w1
733.490273 -2510.862408 0.230410
733.903595 -2512.277282 0.822894
734.012106 -2513.642973 0.822894
733.598722 -2512.227327 0.230410

Surface: w2
734.245609 -2510.777758 0.279784
734.624860 -2512.074621 0.822894
734.330941 -2516.105729 0.822894
733.951839 -2514.806778 0.279784

Surface: s1
734.245609 -2510.777758 0.279784
734.624860 -2512.074621 0.822894
733.903595 -2512.277282 0.822894
733.490273 -2510.862408 0.230410

Surface: s2
733.598722 -2512.227327 0.230410
734.012106 -2513.642973 0.822894
734.330941 -2516.105729 0.822894
733.951839 -2514.806778 0.279784

Surface: u
733.903595 -2512.277282 0.822894
734.624860 -2512.074621 0.822894
734.330941 -2516.105729 0.822894
734.012106 -2513.642973 0.822894

Surface: l
734.245609 -2510.777758 0.279784
733.490273 -2510.862408 0.230410
733.598722 -2512.227327 0.230410
733.951839 -2514.806778 0.279784

Segment: 6
Surface: w1
734.245609 -2510.777758 0.279784
734.624860 -2512.074621 0.822894
734.330941 -2516.105729 0.822894
733.951839 -2514.806778 0.279784

Surface: w2
739.761817 -2508.822265 0.658315
739.877564 -2509.214806 0.822894
740.550898 -2515.689774 0.822894
740.435046 -2515.296217 0.658315

Surface: s1
739.761817 -2508.822265 0.658315
739.877564 -2509.214806 0.822894
734.624860 -2512.074621 0.822894
734.245609 -2510.777758 0.279784

Surface: s2
733.951839 -2514.806778 0.279784
734.330941 -2516.105729 0.822894
740.550898 -2515.689774 0.822894
740.435046 -2515.296217 0.658315

Surface: u
734.624860 -2512.074621 0.822894
739.877564 -2509.214806 0.822894
740.550898 -2515.689774 0.822894
734.330941 -2516.105729 0.822894

Surface: l
739.761817 -2508.822265 0.658315
734.245609 -2510.777758 0.279784
733.951839 -2514.806778 0.279784
740.435046 -2515.296217 0.658315

Segment: 7
Surface: w1
739.761817 -2508.822265 0.658315
739.877564 -2509.214806 0.822894
740.550898 -2515.689774 0.822894
740.435046 -2515.296217 0.658315

Surface: w2
740.931515 -2509.946807 0.773521
740.966290 -2510.064609 0.822894
743.038210 -2512.383393 0.822894
743.003338 -2512.265481 0.773521

Surface: s1
740.931515 -2509.946807 0.773521
740.966290 -2510.064609 0.822894
739.877564 -2509.214806 0.822894
739.761817 -2508.822265 0.658315

Surface: s2
740.435046 -2515.296217 0.658315
740.550898 -2515.689774 0.822894
743.038210 -2512.383393 0.822894
743.003338 -2512.265481 0.773521

Surface: u
739.877564 -2509.214806 0.822894
740.966290 -2510.064609 0.822894
743.038210 -2512.383393 0.822894
740.550898 -2515.689774 0.822894

Surface: l
740.931515 -2509.946807 0.773521
739.761817 -2508.822265 0.658315
740.435046 -2515.296217 0.658315
743.003338 -2512.265481 0.773521

Identifier: KJFK13R_departure_corridor
Segment: 1
Surface: w1
729.887584 -2513.047352 0.000000
729.910438 -2513.126042 0.032916
729.890748 -2513.147988 0.032916
729.867894 -2513.069298 0.000000

Surface: w2
730.728611 -2513.088679 0.000000
730.900219 -2513.678863 0.246868
730.883556 -2513.817935 0.246868
730.711953 -2513.227718 0.000000

Surface: s1
730.728611 -2513.088679 0.000000
730.900219 -2513.678863 0.246868
729.910438 -2513.126042 0.032916
729.887584 -2513.047352 0.000000

Surface: s2
729.867894 -2513.069298 0.000000
729.890748 -2513.147988 0.032916
730.883556 -2513.817935 0.246868
730.711953 -2513.227718 0.000000

Surface: u
729.910438 -2513.126042 0.032916
730.900219 -2513.678863 0.246868
730.883556 -2513.817935 0.246868
729.890748 -2513.147988 0.032916

Surface: l
730.728611 -2513.088679 0.000000
729.887584 -2513.047352 0.000000
729.867894 -2513.069298 0.000000
730.711953 -2513.227718 0.000000

Segment: 2
Surface: w1
730.728611 -2513.088679 0.000000
730.900219 -2513.678863 0.246868
730.883556 -2513.817935 0.246868
730.711953 -2513.227718 0.000000

Surface: w2
731.420193 -2513.487130 0.148121
731.591938 -2514.077325 0.394989
731.365000 -2514.753440 0.394989
731.193307 -2514.163086 0.148121

Surface: s1
731.420193 -2513.487130 0.148121
731.591938 -2514.077325 0.394989
730.900219 -2513.678863 0.246868
730.728611 -2513.088679 0.000000

Surface: s2
730.711953 -2513.227718 0.000000
730.883556 -2513.817935 0.246868
731.365000 -2514.753440 0.394989
731.193307 -2514.163086 0.148121

Surface: u
730.900219 -2513.678863 0.246868
731.591938 -2514.077325 0.394989
731.365000 -2514.753440 0.394989
730.883556 -2513.817935 0.246868

Surface: l
731.420193 -2513.487130 0.148121
730.728611 -2513.088679 0.000000
730.711953 -2513.227718 0.000000
731.193307 -2514.163086 0.148121

Segment: 3
Surface: w1
731.420193 -2513.487130 0.148121
731.591938 -2514.077325 0.394989
731.365000 -2514.753440 0.394989
731.193307 -2514.163086 0.148121

Surface: w2
731.921656 -2513.558719 0.164579
732.265378 -2514.739125 0.658315
730.724831 -2518.337373 0.658315
730.381831 -2517.155273 0.164579

Surface: s1
731.921656 -2513.558719 0.164579
732.265378 -2514.739125 0.658315
731.591938 -2514.077325 0.394989
731.420193 -2513.487130 0.148121

Surface: s2
731.193307 -2514.163086 0.148121
731.365000 -2514.753440 0.394989
730.724831 -2518.337373 0.658315
730.381831 -2517.155273 0.164579

Surface: u
731.591938 -2514.077325 0.394989
732.265378 -2514.739125 0.658315
730.724831 -2518.337373 0.658315
731.365000 -2514.753440 0.394989

Surface: l
731.921656 -2513.558719 0.164579
731.420193 -2513.487130 0.148121
731.193307 -2514.163086 0.148121
730.381831 -2517.155273 0.164579

Segment: 4
Surface: w1
731.921656 -2513.558719 0.164579
732.265378 -2514.739125 0.658315
730.724831 -2518.337373 0.658315
730.381831 -2517.155273 0.164579

Surface: w2
734.025565 -2513.835818 0.329158
734.370221 -2515.016170 0.822894
731.843941 -2519.138244 0.822894
731.500469 -2517.955952 0.329158

Surface: s1
734.025565 -2513.835818 0.329158
734.370221 -2515.016170 0.822894
732.265378 -2514.739125 0.658315
731.921656 -2513.558719 0.164579

Surface: s2
730.381831 -2517.155273 0.164579
730.724831 -2518.337373 0.658315
731.843941 -2519.138244 0.822894
731.500469 -2517.955952 0.329158

Surface: u
732.265378 -2514.739125 0.658315
734.370221 -2515.016170 0.822894
731.843941 -2519.138244 0.822894
730.724831 -2518.337373 0.658315

Surface: l
734.025565 -2513.835818 0.329158
731.921656 -2513.558719 0.164579
730.381831 -2517.155273 0.164579
731.500469 -2517.955952 0.329158

Segment: 5
Surface: w1
734.025565 -2513.835818 0.329158
734.370221 -2515.016170 0.822894
731.843941 -2519.138244 0.822894
731.500469 -2517.955952 0.329158

Surface: w2
737.391930 -2511.429474 0.394989
737.691983 -2512.451400 0.822894
733.419866 -2518.752990 0.822894
733.121549 -2517.728493 0.394989

Surface: s1
737.391930 -2511.429474 0.394989
737.691983 -2512.451400 0.822894
734.370221 -2515.016170 0.822894
734.025565 -2513.835818 0.329158

Surface: s2
731.500469 -2517.955952 0.329158
731.843941 -2519.138244 0.822894
733.419866 -2518.752990 0.822894
733.121549 -2517.728493 0.394989

Surface: u
734.370221 -2515.016170 0.822894
737.691983 -2512.451400 0.822894
733.419866 -2518.752990 0.822894
731.843941 -2519.138244 0.822894

Surface: l
737.391930 -2511.429474 0.394989
734.025565 -2513.835818 0.329158
731.500469 -2517.955952 0.329158
733.121549 -2517.728493 0.394989

Segment: 6
Surface: w1
737.391930 -2511.429474 0.394989
737.691983 -2512.451400 0.822894
733.419866 -2518.752990 0.822894
733.121549 -2517.728493 0.394989

Surface: w2
736.982104 -2513.993841 0.444363
737.247376 -2514.898736 0.822894
735.635594 -2517.781719 0.822894
735.370901 -2516.875784 0.444363

Surface: s1
736.982104 -2513.993841 0.444363
737.247376 -2514.898736 0.822894
737.691983 -2512.451400 0.822894
737.391930 -2511.429474 0.394989

Surface: s2
733.121549 -2517.728493 0.394989
733.419866 -2518.752990 0.822894
735.635594 -2517.781719 0.822894
735.370901 -2516.875784 0.444363

Surface: u
737.691983 -2512.451400 0.822894
737.247376 -2514.898736 0.822894
735.635594 -2517.781719 0.822894
733.419866 -2518.752990 0.822894

Surface: l
736.982104 -2513.993841 0.444363
737.391930 -2511.429474 0.394989
733.121549 -2517.728493 0.394989
735.370901 -2516.875784 0.444363

Segment: 7
Surface: w1
736.982104 -2513.993841 0.444363
737.247376 -2514.898736 0.822894
735.635594 -2517.781719 0.822894
735.370901 -2516.875784 0.444363

Surface: w2
739.134801 -2514.621224 0.658315
739.250450 -2515.014675 0.822894
737.972051 -2516.687344 0.822894
737.856602 -2516.293631 0.658315

Surface: s1
739.134801 -2514.621224 0.658315
739.250450 -2515.014675 0.822894
737.247376 -2514.898736 0.822894
736.982104 -2513.993841 0.444363

Surface: s2
735.370901 -2516.875784 0.444363
735.635594 -2517.781719 0.822894
737.972051 -2516.687344 0.822894
737.856602 -2516.293631 0.658315

Surface: u
737.247376 -2514.898736 0.822894
739.250450 -2515.014675 0.822894
737.972051 -2516.687344 0.822894
735.635594 -2517.781719 0.822894

Surface: l
739.134801 -2514.621224 0.658315
736.982104 -2513.993841 0.444363
735.370901 -2516.875784 0.444363
737.856602 -2516.293631 0.658315

Identifier: KJFK22RL_arrival_corridor
Segment: 1
Surface: w1
731.354528 -2512.750460 0.000000
731.394604 -2512.888151 0.057603
731.904052 -2512.817428 0.057603
731.863948 -2512.679740 0.000000

Surface: w2
734.348775 -2506.728855 0.263326
734.567165 -2507.474337 0.576026
736.760199 -2508.468058 0.576026
736.541157 -2507.722279 0.263326

Surface: s1
734.348775 -2506.728855 0.263326
734.567165 -2507.474337 0.576026
731.394604 -2512.888151 0.057603
731.354528 -2512.750460 0.000000

Surface: s2
731.863948 -2512.679740 0.000000
731.904052 -2512.817428 0.057603
736.760199 -2508.468058 0.576026
736.541157 -2507.722279 0.263326

Surface: u
731.394604 -2512.888151 0.057603
734.567165 -2507.474337 0.576026
736.760199 -2508.468058 0.576026
731.904052 -2512.817428 0.057603

Surface: l
734.348775 -2506.728855 0.263326
731.354528 -2512.750460 0.000000
731.863948 -2512.679740 0.000000
736.541157 -2507.722279 0.263326

Segment: 2
Surface: w1
734.348775 -2506.728855 0.263326
734.567165 -2507.474337 0.576026
736.760199 -2508.468058 0.576026
736.541157 -2507.722279 0.263326

Surface: w2
737.506308 -2499.468280 0.296242
737.737171 -2500.250694 0.625400
738.045453 -2508.503849 0.625400
737.814491 -2507.718843 0.296242

Surface: s1
737.506308 -2499.468280 0.296242
737.737171 -2500.250694 0.625400
734.567165 -2507.474337 0.576026
734.348775 -2506.728855 0.263326

Surface: s2
736.541157 -2507.722279 0.263326
736.760199 -2508.468058 0.576026
738.045453 -2508.503849 0.625400
737.814491 -2507.718843 0.296242

Surface: u
734.567165 -2507.474337 0.576026
737.737171 -2500.250694 0.625400
738.045453 -2508.503849 0.625400
736.760199 -2508.468058 0.576026

Surface: l
737.506308 -2499.468280 0.296242
734.348775 -2506.728855 0.263326
736.541157 -2507.722279 0.263326
737.814491 -2507.718843 0.296242

Segment: 3
Surface: w1
737.506308 -2499.468280 0.296242
737.737171 -2500.250694 0.625400
738.045453 -2508.503849 0.625400
737.814491 -2507.718843 0.296242

Surface: w2
744.140451 -2495.962663 0.296242
744.513154 -2497.212766 0.822894
740.575175 -2509.772090 0.822894
740.204438 -2508.515680 0.296242

Surface: s1
744.140451 -2495.962663 0.296242
744.513154 -2497.212766 0.822894
737.737171 -2500.250694 0.625400
737.506308 -2499.468280 0.296242

Surface: s2
737.814491 -2507.718843 0.296242
738.045453 -2508.503849 0.625400
740.575175 -2509.772090 0.822894
740.204438 -2508.515680 0.296242

Surface: u
737.737171 -2500.250694 0.625400
744.513154 -2497.212766 0.822894
740.575175 -2509.772090 0.822894
738.045453 -2508.503849 0.625400

Surface: l
744.140451 -2495.962663 0.296242
737.506308 -2499.468280 0.296242
737.814491 -2507.718843 0.296242
740.204438 -2508.515680 0.296242

Segment: 4
Surface: w1
744.140451 -2495.962663 0.296242
744.513154 -2497.212766 0.822894
740.575175 -2509.772090 0.822894
740.204438 -2508.515680 0.296242

Surface: w2
750.607807 -2496.032928 0.296242
750.983750 -2497.283070 0.822894
742.140831 -2511.605552 0.822894
741.769309 -2510.348219 0.296242

Surface: s1
750.607807 -2496.032928 0.296242
750.983750 -2497.283070 0.822894
744.513154 -2497.212766 0.822894
744.140451 -2495.962663 0.296242

Surface: s2
740.204438 -2508.515680 0.296242
740.575175 -2509.772090 0.822894
742.140831 -2511.605552 0.822894
741.769309 -2510.348219 0.296242

Surface: u
744.513154 -2497.212766 0.822894
750.983750 -2497.283070 0.822894
742.140831 -2511.605552 0.822894
740.575175 -2509.772090 0.822894

Surface: l
750.607807 -2496.032928 0.296242
744.140451 -2495.962663 0.296242
740.204438 -2508.515680 0.296242
741.769309 -2510.348219 0.296242

Segment: 5
Surface: w1
750.607807 -2496.032928 0.296242
750.983750 -2497.283070 0.822894
742.140831 -2511.605552 0.822894
741.769309 -2510.348219 0.296242

Surface: w2
753.737351 -2502.400803 0.427905
754.020451 -2503.340693 0.822894
743.598174 -2513.696006 0.822894
743.318984 -2512.752218 0.427905

Surface: s1
753.737351 -2502.400803 0.427905
754.020451 -2503.340693 0.822894
750.983750 -2497.283070 0.822894
750.607807 -2496.032928 0.296242

Surface: s2
741.769309 -2510.348219 0.296242
742.140831 -2511.605552 0.822894
743.598174 -2513.696006 0.822894
743.318984 -2512.752218 0.427905

Surface: u
750.983750 -2497.283070 0.822894
754.020451 -2503.340693 0.822894
743.598174 -2513.696006 0.822894
742.140831 -2511.605552 0.822894

Surface: l
753.737351 -2502.400803 0.427905
750.607807 -2496.032928 0.296242
741.769309 -2510.348219 0.296242
743.318984 -2512.752218 0.427905

Segment: 6
Surface: w1
753.737351 -2502.400803 0.427905
754.020451 -2503.340693 0.822894
743.598174 -2513.696006 0.822894
743.318984 -2512.752218 0.427905

Surface: w2
753.982376 -2508.032284 0.493737
754.218357 -2508.817245 0.822894
743.117744 -2516.721882 0.822894
742.885235 -2515.934443 0.493737

Surface: s1
753.982376 -2508.032284 0.493737
754.218357 -2508.817245 0.822894
754.020451 -2503.340693 0.822894
753.737351 -2502.400803 0.427905

Surface: s2
743.318984 -2512.752218 0.427905
743.598174 -2513.696006 0.822894
743.117744 -2516.721882 0.822894
742.885235 -2515.934443 0.493737

Surface: u
754.020451 -2503.340693 0.822894
754.218357 -2508.817245 0.822894
743.117744 -2516.721882 0.822894
743.598174 -2513.696006 0.822894

Surface: l
753.982376 -2508.032284 0.493737
753.737351 -2502.400803 0.427905
743.318984 -2512.752218 0.427905
742.885235 -2515.934443 0.493737

Segment: 7
Surface: w1
753.982376 -2508.032284 0.493737
754.218357 -2508.817245 0.822894
743.117744 -2516.721882 0.822894
742.885235 -2515.934443 0.493737

Surface: w2
747.686773 -2522.838485 0.625400
747.827164 -2523.312191 0.822894
741.212069 -2521.346764 0.822894
741.072921 -2520.873429 0.625400

Surface: s1
747.686773 -2522.838485 0.625400
747.827164 -2523.312191 0.822894
754.218357 -2508.817245 0.822894
753.982376 -2508.032284 0.493737

Surface: s2
742.885235 -2515.934443 0.493737
743.117744 -2516.721882 0.822894
741.212069 -2521.346764 0.822894
741.072921 -2520.873429 0.625400

Surface: u
754.218357 -2508.817245 0.822894
747.827164 -2523.312191 0.822894
741.212069 -2521.346764 0.822894
743.117744 -2516.721882 0.822894

Surface: l
747.686773 -2522.838485 0.625400
753.982376 -2508.032284 0.493737
742.885235 -2515.934443 0.493737
741.072921 -2520.873429 0.625400

Segment: 8
Surface: w1
747.686773 -2522.838485 0.625400
747.827164 -2523.312191 0.822894
741.212069 -2521.346764 0.822894
741.072921 -2520.873429 0.625400

Surface: w2
745.177425 -2524.054257 0.625400
745.317345 -2524.528192 0.822894
735.515991 -2524.638330 0.822894
735.377912 -2524.164376 0.625400

Surface: s1
745.177425 -2524.054257 0.625400
745.317345 -2524.528192 0.822894
747.827164 -2523.312191 0.822894
747.686773 -2522.838485 0.625400

Surface: s2
741.072921 -2520.873429 0.625400
741.212069 -2521.346764 0.822894
735.515991 -2524.638330 0.822894
735.377912 -2524.164376 0.625400

Surface: u
747.827164 -2523.312191 0.822894
745.317345 -2524.528192 0.822894
735.515991 -2524.638330 0.822894
741.212069 -2521.346764 0.822894

Surface: l
745.177425 -2524.054257 0.625400
747.686773 -2522.838485 0.625400
741.072921 -2520.873429 0.625400
735.377912 -2524.164376 0.625400

Segment: 9
Surface: w1
745.177425 -2524.054257 0.625400
745.317345 -2524.528192 0.822894
735.515991 -2524.638330 0.822894
735.377912 -2524.164376 0.625400

Surface: w2
